id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,Superhost_Status,price_per_guest,host_size_group
6.0516E+17,64269803,2016-03-24,t,1,10,t,West End,49.28,-123.13,Entire home/apt,3,1,1,233.00,2,45,51,4.88,3.69,Yes,77.67,Multi Listing Host
7.39849E+17,134549463,2017-06-11,t,2,2,t,Downtown,49.28,-123.12,Entire home/apt,4,1,2,233.00,2,50,5,5.00,1.39,Yes,58.25,Multi Listing Host
8.33531E+17,502412651,2023-02-23,t,3,3,t,West End,49.28,-123.13,Entire home/apt,2,1,1,233.00,2,75,15,4.73,4.59,Yes,116.50,Multi Listing Host
8.72594E+17,191292516,2018-05-23,f,2,2,t,Kerrisdale,49.23,-123.15,Entire home/apt,6,4,4,233.00,2,25,1,5.00,1,No,38.83,Multi Listing Host
8.822E+17,512676863,2023-05-01,f,4,4,t,Downtown,49.28,-123.12,Entire home/apt,2,,1,233.00,2,24,4,4.75,3.16,No,116.50,Multi Listing Host
32257227,242094816,2019-02-09,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,1,2,234.00,1,44,205,4.69,3.95,No,58.50,Single Listing Host
51871971,68724727,2016-04-24,t,1,1,t,Downtown,49.28,-123.11,Entire home/apt,4,1,2,234.00,4,231,29,4.86,1.35,Yes,58.50,Single Listing Host
6.02935E+17,6138671,2013-04-28,t,2,3,t,Downtown,49.28,-123.11,Entire home/apt,5,2,3,234.00,2,82,47,4.98,3.51,Yes,46.80,Multi Listing Host
7.71159E+17,82005328,2016-07-06,f,2,2,t,Kitsilano,49.26,-123.17,Entire home/apt,2,1,1,234.00,3,285,14,5.00,2.32,No,117.00,Multi Listing Host
8.26302E+17,150012224,2017-09-10,f,1,2,t,Downtown,49.28,-123.11,Entire home/apt,2,1,1,234.00,5,42,3,4.67,2.05,No,117.00,Multi Listing Host
8.55188E+17,33402930,2015-05-14,,2,4,t,Downtown,49.28,-123.12,Private room,1,,3,234.00,3,354,3,5.00,1.45,Missing,234.00,Multi Listing Host
8.96346E+17,88188912,2016-08-05,f,1,3,t,Hastings-Sunrise,49.26,-123.04,Entire home/apt,6,2,3,234.00,1,61,0,,,No,39.00,Multi Listing Host
13606952,78736948,2016-06-20,t,2,2,t,Downtown,49.28,-123.11,Entire home/apt,4,1,2,235.00,2,43,39,4.87,2.46,Yes,58.75,Multi Listing Host
13619735,66273429,2016-04-07,t,2,6,t,Downtown,49.28,-123.11,Entire home/apt,4,1,1,235.00,3,58,495,4.86,5.91,Yes,58.75,Multi Listing Host
19507901,135463390,2017-06-17,t,1,2,t,Downtown,49.27,-123.12,Entire home/apt,6,3,3,235.00,30,272,63,4.95,0.87,Yes,39.17,Multi Listing Host
26405239,198562074,2018-06-28,f,1,1,f,Downtown,49.28,-123.12,Entire home/apt,2,1,1,235.00,2,0,13,4.62,0.22,No,117.50,Single Listing Host
28910369,216869949,2018-09-23,f,1,1,t,Downtown,49.28,-123.13,Entire home/apt,4,1,1,235.00,2,195,116,4.72,2.04,No,58.75,Single Listing Host
32751875,63313394,2016-03-17,,1,5,f,Downtown,49.27,-123.13,Private room,1,,1,235.00,1,350,9,4.89,0.17,Missing,235.00,Multi Listing Host
34898227,52109244,2015-12-23,f,1,1,t,Downtown Eastside,49.28,-123.10,Entire home/apt,4,2,2,235.00,28,0,5,4.40,0.11,No,58.75,Single Listing Host
43625609,305121472,2019-10-28,f,1,2,t,Victoria-Fraserview,49.22,-123.07,Entire home/apt,8,4,4,235.00,6,50,48,4.13,1.32,No,29.38,Multi Listing Host
46778162,51853885,2015-12-20,f,2,4,t,West End,49.28,-123.13,Entire home/apt,2,,1,235.00,2,290,83,4.67,6.6,No,117.50,Multi Listing Host
50731868,146238881,2017-08-16,t,1,1,t,West End,49.28,-123.14,Entire home/apt,3,1,2,235.00,30,250,5,5.00,0.27,Yes,78.33,Single Listing Host
53926766,436850725,2021-12-21,t,1,1,t,Downtown,49.28,-123.11,Entire home/apt,5,2,3,235.00,2,61,160,4.82,9.2,Yes,47.00,Single Listing Host
6.16961E+17,16118036,2014-05-29,f,2,6,t,West End,49.28,-123.14,Entire home/apt,4,1,3,235.00,3,104,30,4.80,2.26,No,58.75,Multi Listing Host
6.91301E+17,474073067,2022-08-09,,16,23,t,Downtown,49.28,-123.12,Entire home/apt,4,2,2,235.00,30,160,0,,,Missing,58.75,Multi Listing Host
7.31298E+17,45017591,2015-09-24,t,1,1,t,Downtown,49.28,-123.13,Entire home/apt,4,1,2,235.00,2,213,38,4.87,5.02,Yes,58.75,Single Listing Host
7.79078E+17,490961850,2022-12-10,t,1,1,t,Downtown,49.29,-123.12,Entire home/apt,2,1,1,235.00,1,216,25,4.84,5.14,Yes,117.50,Single Listing Host
7.82763E+17,293583929,2019-09-10,t,45,56,t,Mount Pleasant,49.27,-123.10,Entire home/apt,4,1,2,235.00,3,5,9,5.00,1.76,Yes,58.75,Multi Listing Host
8.12395E+17,5335111,2013-03-05,f,31,45,t,Kitsilano,49.27,-123.18,Entire home/apt,4,2,4,235.00,2,28,14,4.71,3.33,No,58.75,Multi Listing Host
8.92853E+17,30512274,2015-04-03,t,2,3,t,Kensington-Cedar Cottage,49.23,-123.07,Entire home/apt,6,2,3,235.00,2,103,1,5.00,1,Yes,39.17,Multi Listing Host
27391721,2617890,2012-06-12,f,4,8,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,236.00,30,118,22,4.91,0.49,No,118.00,Multi Listing Host
29742927,223756395,2018-11-02,t,1,1,t,Mount Pleasant,49.27,-123.10,Entire home/apt,4,1,2,236.00,4,13,69,4.96,1.24,Yes,59.00,Single Listing Host
31909553,239214970,2019-01-27,t,1,1,t,Downtown,49.28,-123.11,Entire home/apt,2,1,1,236.00,3,108,37,4.84,0.71,Yes,118.00,Single Listing Host
39995253,308400448,2019-11-10,t,1,1,t,Downtown,49.28,-123.13,Entire home/apt,3,1,2,236.00,2,237,189,4.86,4.44,Yes,78.67,Single Listing Host
7.44189E+17,23975517,2014-11-20,t,5,22,t,West End,49.29,-123.13,Entire home/apt,4,2,2,236.00,30,65,3,5.00,0.52,Yes,59.00,Multi Listing Host
7.86469E+17,104828968,2016-11-22,f,1,2,t,Riley Park,49.25,-123.10,Entire home/apt,6,3,3,236.00,3,43,3,5.00,2.65,No,39.33,Multi Listing Host
8.84002E+17,235277107,2019-01-08,f,1,2,f,Hastings-Sunrise,49.28,-123.03,Entire home/apt,5,3,4,236.00,1,41,4,5.00,4,No,47.20,Multi Listing Host
22943194,7737189,2018-01-15,f,1,1,t,Downtown,49.28,-123.13,Entire home/apt,4,1,3,237.00,1,43,360,4.70,5.62,No,59.25,Single Listing Host
28233949,146383132,2017-08-16,f,1,5,t,Killarney,49.22,-123.05,Entire home/apt,6,3,3,237.00,2,41,6,3.67,0.14,No,39.50,Multi Listing Host
5.53818E+17,219990629,2018-10-11,f,1,2,t,Downtown,49.28,-123.12,Entire home/apt,8,2,4,237.00,30,311,2,5.00,0.14,No,29.63,Multi Listing Host
8.23555E+17,131682011,2017-05-23,t,4,4,t,Downtown,49.28,-123.11,Entire home/apt,4,1,2,237.00,1,115,17,4.82,4.81,Yes,59.25,Multi Listing Host
8.5374E+17,506774132,2023-03-23,f,1,1,f,Downtown Eastside,49.28,-123.10,Entire home/apt,4,1,2,237.00,2,158,1,5.00,1,No,59.25,Single Listing Host
35040674,263965143,2019-05-24,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,238.00,2,135,88,4.69,1.81,No,119.00,Single Listing Host
39733287,305397924,2019-10-30,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,1,2,238.00,1,54,142,4.69,3.24,No,59.50,Single Listing Host
5.65891E+17,445843567,2022-02-19,t,1,1,t,Downtown,49.28,-123.13,Entire home/apt,4,1,2,238.00,1,51,61,4.77,3.96,Yes,59.50,Single Listing Host
8.04441E+17,330285276,2020-01-23,f,1,2,t,Downtown Eastside,49.28,-123.08,Entire home/apt,2,1,1,238.00,1,67,9,5.00,2.97,No,119.00,Multi Listing Host
6407591,33419209,2015-05-15,f,1,3,t,Hastings-Sunrise,49.27,-123.04,Entire home/apt,6,3,4,239.00,14,41,9,4.50,0.1,No,39.83,Multi Listing Host
13297246,317618,2010-12-13,t,114,196,t,Downtown,49.28,-123.12,Entire home/apt,2,,1,239.00,1,0,4,4.50,0.05,Yes,119.50,Multi Listing Host
18416795,87766042,2016-08-03,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,2,2,1,239.00,30,0,34,4.85,0.46,No,119.50,Single Listing Host
38599344,2051561,2012-04-01,f,1,2,t,Downtown,49.28,-123.13,Entire home/apt,2,2,2,239.00,13,65,10,4.50,0.23,No,119.50,Multi Listing Host
38872940,295489146,2019-09-16,f,2,3,t,Downtown,49.28,-123.12,Entire home/apt,2,1,3,239.00,1,14,163,4.59,3.65,No,119.50,Multi Listing Host
40177739,19019021,2014-07-28,t,1,1,t,Grandview-Woodland,49.28,-123.06,Entire home/apt,6,2,3,239.00,2,5,32,4.94,1.41,Yes,39.83,Single Listing Host
41560049,323361251,2020-01-01,f,1,1,t,West End,49.29,-123.12,Entire home/apt,2,1,1,239.00,1,176,159,4.58,3.84,No,119.50,Single Listing Host
43821712,12520093,2014-02-23,f,1,1,t,Mount Pleasant,49.26,-123.09,Entire home/apt,3,2,2,239.00,3,179,21,4.95,0.6,No,79.67,Single Listing Host
48526879,137697128,2017-06-29,f,1,8,t,Mount Pleasant,49.26,-123.09,Entire home/apt,6,2,2,239.00,1,10,69,4.61,2.62,No,39.83,Multi Listing Host
49289100,26917629,2015-01-29,f,7,9,t,Downtown,49.28,-123.12,Private room,2,1,1,239.00,1,116,14,4.43,0.55,No,119.50,Multi Listing Host
50491885,267418831,2019-06-09,,9,10,t,West End,49.29,-123.13,Entire home/apt,4,2,2,239.00,30,200,4,4.75,0.19,Missing,59.75,Multi Listing Host
53401445,3322593,2012-08-20,f,2,21,t,Kitsilano,49.27,-123.15,Entire home/apt,3,1,1,239.00,21,60,6,5.00,0.35,No,79.67,Multi Listing Host
53989148,437373429,2021-12-25,t,1,1,t,Downtown,49.28,-123.11,Entire home/apt,6,2,3,239.00,2,303,92,4.82,5.53,Yes,39.83,Single Listing Host
5.14444E+17,2753484,2012-06-26,t,1,2,t,Hastings-Sunrise,49.29,-123.04,Entire home/apt,3,2,2,239.00,30,276,70,4.96,4,Yes,79.67,Multi Listing Host
5.75441E+17,227662329,2018-11-26,f,144,221,t,Downtown,49.28,-123.13,Entire home/apt,3,1,2,239.00,1,272,33,4.48,2.17,No,79.67,Multi Listing Host
6.33408E+17,459372166,2022-05-16,t,1,1,t,Downtown,49.28,-123.11,Entire home/apt,3,2,2,239.00,1,165,41,4.93,3.28,Yes,79.67,Single Listing Host
6.59416E+17,132110344,2017-05-26,f,1,1,t,West Point Grey,49.27,-123.19,Entire home/apt,2,1,1,239.00,3,278,6,5.00,0.66,No,119.50,Single Listing Host
7.00884E+17,474586026,2022-08-11,t,9,9,t,Mount Pleasant,49.26,-123.11,Entire home/apt,3,2,2,239.00,30,339,1,5.00,0.68,Yes,79.67,Multi Listing Host
7.03191E+17,474586026,2022-08-11,t,9,9,t,Mount Pleasant,49.26,-123.11,Entire home/apt,4,2,2,239.00,30,333,3,4.67,0.49,Yes,59.75,Multi Listing Host
7.31861E+17,482512980,2022-10-06,f,1,1,t,Downtown Eastside,49.28,-123.08,Entire home/apt,4,1,2,239.00,2,323,16,4.69,1.99,No,59.75,Single Listing Host
7.55085E+17,31065,2009-08-11,f,14,25,t,Kensington-Cedar Cottage,49.26,-123.07,Entire home/apt,4,2,2,239.00,6,181,1,4.00,0.18,No,59.75,Multi Listing Host
7.65215E+17,488630736,2022-11-21,f,1,3,t,Renfrew-Collingwood,49.24,-123.06,Private room,8,2,4,239.00,1,84,0,,,No,29.88,Multi Listing Host
7.88416E+17,477464208,2022-08-30,f,85,98,t,Kensington-Cedar Cottage,49.24,-123.07,Entire home/apt,10,4,4,239.00,1,124,0,,,No,23.90,Multi Listing Host
8.40096E+17,502555242,2023-02-24,f,5,7,t,Downtown,49.28,-123.13,Entire home/apt,4,3,3,239.00,30,286,2,5.00,2,No,59.75,Multi Listing Host
8.65185E+17,466660878,2022-06-29,f,1,2,t,Fairview,49.26,-123.12,Entire home/apt,4,2,2,239.00,30,364,0,,,No,59.75,Multi Listing Host
8.72857E+17,311682442,2019-11-24,t,8,9,t,West End,49.28,-123.13,Entire home/apt,2,1,1,239.00,2,74,5,4.40,4.29,Yes,119.50,Multi Listing Host
8.97439E+17,5335111,2013-03-05,f,31,45,t,Kitsilano,49.27,-123.19,Entire home/apt,4,2,3,239.00,4,18,0,,,No,59.75,Multi Listing Host
9.02356E+17,517233043,2023-05-29,,1,1,t,West Point Grey,49.27,-123.22,Private room,2,,1,239.00,30,353,0,,,Missing,119.50,Single Listing Host
2985232,15222656,2014-05-07,f,1,1,t,West Point Grey,49.26,-123.19,Entire home/apt,3,2,2,240.00,7,6,10,4.90,0.12,No,80.00,Single Listing Host
9901027,48804113,2015-11-11,t,6,11,t,Downtown Eastside,49.28,-123.11,Private room,2,1,1,240.00,1,58,165,4.80,1.82,Yes,120.00,Multi Listing Host
15329853,36840363,2015-06-27,t,1,1,t,Renfrew-Collingwood,49.25,-123.05,Entire home/apt,4,7,2,240.00,1,289,159,4.90,1.96,Yes,60.00,Single Listing Host
20997043,7151163,2013-06-27,f,1,1,t,Downtown Eastside,49.28,-123.10,Entire home/apt,4,2,2,240.00,2,0,42,4.79,0.61,No,60.00,Single Listing Host
28318264,4492755,2012-12-26,f,2,16,t,Downtown,49.28,-123.12,Entire home/apt,3,1,1,240.00,2,145,204,4.70,3.55,No,80.00,Multi Listing Host
30431283,228483049,2018-12-01,f,2,2,t,Kitsilano,49.27,-123.16,Entire home/apt,6,3,4,240.00,30,189,8,4.88,0.16,No,40.00,Multi Listing Host
31669586,101520446,2016-10-27,t,1,2,t,Grandview-Woodland,49.28,-123.06,Entire home/apt,4,2,2,240.00,2,61,123,4.87,2.51,Yes,60.00,Multi Listing Host
39918900,307604279,2019-11-06,f,2,2,t,Downtown,49.28,-123.11,Entire home/apt,5,2,2,240.00,3,0,15,4.87,0.35,No,48.00,Multi Listing Host
43817461,228483049,2018-12-01,f,2,2,t,Kitsilano,49.27,-123.17,Entire home/apt,6,3,3,240.00,30,84,7,5.00,0.2,No,40.00,Multi Listing Host
50307915,107614275,2016-12-18,t,1,1,t,Mount Pleasant,49.26,-123.10,Entire home/apt,4,1,2,240.00,4,198,26,4.77,1.89,Yes,60.00,Single Listing Host
5.51666E+17,442875315,2022-01-30,,1,1,t,Downtown,49.27,-123.13,Private room,3,,1,240.00,1,341,29,4.59,1.81,Missing,80.00,Single Listing Host
5.77819E+17,81536408,2016-07-03,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,2,2,240.00,30,208,3,4.33,0.23,No,60.00,Single Listing Host
6.50646E+17,30899,2009-08-10,f,7,160,t,Downtown,49.28,-123.12,Entire home/apt,6,2,2,240.00,30,364,0,,,No,40.00,Multi Listing Host
6.91255E+17,430233684,2021-11-03,t,14,16,t,Kitsilano,49.26,-123.15,Entire home/apt,4,2,3,240.00,3,193,21,4.76,2.24,Yes,60.00,Multi Listing Host
7.31525E+17,59416821,2016-02-19,t,1,1,t,Fairview,49.27,-123.13,Entire home/apt,3,1,2,240.00,2,76,29,4.97,4.44,Yes,80.00,Single Listing Host
7.3565E+17,227662329,2018-11-26,f,144,221,t,Renfrew-Collingwood,49.24,-123.05,Entire home/apt,6,3,3,240.00,2,260,12,4.75,1.57,No,40.00,Multi Listing Host
7.74742E+17,477321736,2022-08-29,t,1,2,t,Mount Pleasant,49.27,-123.10,Entire home/apt,2,1,1,240.00,3,97,19,5.00,5.38,Yes,120.00,Multi Listing Host
8.18969E+17,14176705,2014-04-12,f,3,3,f,West End,49.29,-123.13,Entire home/apt,4,2,2,240.00,30,302,0,,,No,60.00,Multi Listing Host
8.40611E+17,504008892,2023-03-05,f,1,1,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,240.00,1,22,2,5.00,2,No,120.00,Single Listing Host
8.42151E+17,78650631,2016-06-19,t,2,4,t,Mount Pleasant,49.26,-123.09,Entire home/apt,2,1,1,240.00,2,31,10,4.90,4.35,Yes,120.00,Multi Listing Host
8.52198E+17,64891,2009-12-21,f,4,14,t,Renfrew-Collingwood,49.25,-123.03,Entire home/apt,6,3,3,240.00,30,229,0,,,No,40.00,Multi Listing Host
8.55966E+17,390163367,2021-02-25,f,1,3,t,West Point Grey,49.27,-123.21,Entire home/apt,4,1,1,240.00,90,364,0,,,No,60.00,Multi Listing Host
8.71805E+17,64940349,2016-03-29,f,1,2,t,Marpole,49.21,-123.15,Entire home/apt,5,3,3,240.00,2,342,0,,,No,48.00,Multi Listing Host
8.77701E+17,234877529,2019-01-06,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,3,1,1,240.00,2,136,0,,,No,80.00,Single Listing Host
8.92359E+17,90022531,2016-08-15,f,1,4,t,Killarney,49.21,-123.03,Entire home/apt,2,1,1,240.00,2,312,0,,,No,120.00,Multi Listing Host
8.93374E+17,515194040,2023-05-17,f,1,1,f,Downtown,49.27,-123.11,Entire home/apt,4,2,2,240.00,30,263,0,,,No,60.00,Single Listing Host
9.08353E+17,518676343,2023-06-07,f,1,1,t,Sunset,49.22,-123.09,Entire home/apt,6,2,3,240.00,3,68,0,,,No,40.00,Single Listing Host
52078383,421206568,2021-09-02,t,4,4,t,Victoria-Fraserview,49.23,-123.07,Entire home/apt,6,3,3,241.00,1,50,8,5.00,0.38,Yes,40.17,Multi Listing Host
5.10948E+17,18176532,2014-07-16,t,1,2,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,241.00,7,90,52,4.96,2.9,Yes,120.50,Multi Listing Host
7.38784E+17,294086445,2019-09-11,t,3,6,t,Downtown,49.27,-123.13,Entire home/apt,2,1,1,241.00,2,37,35,4.91,4.57,Yes,120.50,Multi Listing Host
7.60166E+17,480770577,2022-09-23,t,1,1,t,Downtown Eastside,49.28,-123.10,Entire home/apt,4,2,2,241.00,1,87,16,4.81,2.45,Yes,60.25,Single Listing Host
7.82206E+17,480478314,2022-09-21,f,43,97,t,Riley Park,49.24,-123.12,Entire home/apt,4,2,2,241.00,1,39,3,4.67,0.92,No,60.25,Multi Listing Host
8.03105E+17,495355525,2023-01-10,f,3,3,t,Downtown,49.27,-123.13,Entire home/apt,2,1,1,241.00,2,76,20,4.55,4.35,No,120.50,Multi Listing Host
8.92125E+17,12184225,2014-02-12,f,1,2,t,Downtown,49.28,-123.11,Entire home/apt,2,1,1,241.00,3,339,4,5.00,4,No,120.50,Multi Listing Host
24265852,182976380,2018-04-07,,3,5,t,Dunbar Southlands,49.24,-123.17,Private room,4,,2,242.00,1,163,8,4.88,0.13,Missing,60.50,Multi Listing Host
28008912,190357095,2018-05-18,f,1,1,t,Sunset,49.22,-123.09,Entire home/apt,6,2,3,242.00,2,126,101,4.61,1.74,No,40.33,Single Listing Host
29131502,86630698,2016-07-29,f,1,1,t,Downtown Eastside,49.28,-123.08,Entire home/apt,2,1,1,242.00,2,168,143,4.65,2.55,No,121.00,Single Listing Host
40086393,308978508,2019-11-12,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,1,2,242.00,2,63,201,4.53,4.65,No,60.50,Single Listing Host
46476146,271746,2010-10-26,t,1,5,t,Downtown,49.28,-123.11,Entire home/apt,3,1,1,242.00,4,18,76,4.78,3.19,Yes,80.67,Multi Listing Host
48384060,14650936,2014-04-23,f,2,4,t,Kitsilano,49.27,-123.15,Entire home/apt,4,2,2,242.00,30,157,19,4.95,0.7,No,60.50,Multi Listing Host
53053077,30512274,2015-04-03,t,2,3,t,Mount Pleasant,49.27,-123.10,Entire home/apt,3,1,1,242.00,2,91,58,4.90,2.98,Yes,80.67,Multi Listing Host
53421362,432548343,2021-11-18,t,1,1,t,Downtown,49.28,-123.13,Entire home/apt,4,1,2,242.00,2,72,98,4.88,5.69,Yes,60.50,Single Listing Host
54143648,438945323,2022-01-04,t,1,4,t,Downtown,49.28,-123.11,Entire home/apt,4,1,1,242.00,1,3,100,4.94,5.98,Yes,60.50,Multi Listing Host
7.37195E+17,331055914,2020-01-27,t,1,1,t,Downtown,49.28,-123.13,Entire home/apt,3,1,2,242.00,1,67,38,4.95,6,Yes,80.67,Single Listing Host
7.98028E+17,494499993,2023-01-05,t,1,1,t,Downtown,49.28,-123.12,Entire home/apt,3,1,2,242.00,1,90,17,4.82,3.54,Yes,80.67,Single Listing Host
8.25112E+17,430812361,2021-11-07,t,2,6,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,242.00,4,294,8,4.75,2.24,Yes,121.00,Multi Listing Host
8.63187E+17,39397410,2015-07-24,f,2,2,t,Riley Park,49.26,-123.11,Entire home/apt,5,2,2,242.00,2,137,9,4.56,4.82,No,48.40,Multi Listing Host
21567998,156836978,2017-10-30,t,1,1,t,Riley Park,49.25,-123.10,Entire home/apt,4,2,3,243.00,3,261,157,4.97,2.33,Yes,60.75,Single Listing Host
25369132,129345091,2017-05-08,t,2,2,t,Downtown,49.29,-123.12,Entire home/apt,2,1,2,243.00,2,65,176,4.91,2.91,Yes,121.50,Multi Listing Host
27054773,80062577,2016-06-26,t,1,1,t,Kensington-Cedar Cottage,49.25,-123.07,Entire home/apt,4,2,2,243.00,1,188,36,4.89,3.87,Yes,60.75,Single Listing Host
34793653,262346121,2019-05-17,,2,4,t,Dunbar Southlands,49.25,-123.18,Private room,4,,2,243.00,1,0,0,,,Missing,60.75,Multi Listing Host
50672219,91693406,2016-08-24,f,17,24,t,Downtown Eastside,49.28,-123.10,Entire home/apt,4,1,1,243.00,3,221,10,4.90,0.51,No,60.75,Multi Listing Host
51003647,160370428,2017-11-27,f,2,2,t,Downtown,49.28,-123.11,Entire home/apt,3,1,1,243.00,2,34,83,4.80,3.72,No,81.00,Multi Listing Host
6.32794E+17,2693243,2012-06-20,f,5,5,t,Downtown,49.29,-123.12,Entire home/apt,2,1,2,243.00,1,0,33,4.73,2.61,No,121.50,Multi Listing Host
6.58644E+17,16334392,2014-06-03,f,1,2,t,Renfrew-Collingwood,49.26,-123.04,Entire home/apt,5,2,3,243.00,3,25,5,4.80,0.48,No,48.60,Multi Listing Host
7.04425E+17,131682011,2017-05-23,t,4,4,t,Downtown,49.28,-123.11,Entire home/apt,5,2,3,243.00,1,96,52,4.81,6.19,Yes,48.60,Multi Listing Host
7.11184E+17,315044534,2019-12-06,t,1,4,t,Downtown Eastside,49.28,-123.10,Entire home/apt,4,1,2,243.00,1,93,22,4.77,2.44,Yes,60.75,Multi Listing Host
7.15201E+17,5268156,2013-02-28,f,1,21,t,Grandview-Woodland,49.28,-123.06,Entire home/apt,4,2,2,243.00,2,31,12,5.00,1.43,No,60.75,Multi Listing Host
8.15358E+17,293244903,2019-09-08,t,1,1,t,West End,49.28,-123.13,Entire home/apt,2,1,1,243.00,2,108,24,4.75,6.15,Yes,121.50,Single Listing Host
8.44521E+17,105962592,2016-12-02,t,3,7,t,South Cambie,49.24,-123.12,Entire home/apt,6,3,3,243.00,30,112,0,,,Yes,40.50,Multi Listing Host
8.66889E+17,446596066,2022-02-24,f,3,3,t,Mount Pleasant,49.27,-123.10,Entire home/apt,3,1,1,243.00,7,329,0,,,No,81.00,Multi Listing Host
8.80013E+17,331178189,2020-01-27,t,1,2,t,Downtown Eastside,49.28,-123.11,Entire home/apt,4,1,2,243.00,1,55,1,5.00,1,Yes,60.75,Multi Listing Host
43071813,129345091,2017-05-08,t,2,2,t,Downtown,49.29,-123.12,Entire home/apt,2,1,1,244.00,2,71,64,4.89,1.85,Yes,122.00,Multi Listing Host
52246368,32738604,2015-05-06,t,1,2,t,Strathcona,49.27,-123.10,Entire home/apt,3,1,2,244.00,1,96,59,5.00,2.9,Yes,81.33,Multi Listing Host
5.78348E+17,448648128,2022-03-08,f,1,1,t,Downtown,49.28,-123.11,Entire home/apt,2,1,1,244.00,2,344,72,4.56,4.9,No,122.00,Single Listing Host
7.53948E+17,279013239,2019-07-24,f,1,1,t,Downtown,49.28,-123.13,Entire home/apt,3,1,2,244.00,2,123,13,5.00,2.95,No,81.33,Single Listing Host
7.55118E+17,333426323,2020-02-04,,30,87,t,Shaughnessy,49.24,-123.13,Private room,4,,3,244.00,30,330,3,3.67,0.44,Missing,61.00,Multi Listing Host
8.12686E+17,206976330,2018-08-02,f,4,5,t,West Point Grey,49.26,-123.21,Entire home/apt,5,2,2,244.00,1,59,0,,,No,48.80,Multi Listing Host
8.28338E+17,501396092,2023-02-16,t,1,1,t,Downtown,49.28,-123.13,Entire home/apt,3,1,2,244.00,1,12,28,4.96,8.57,Yes,81.33,Single Listing Host
16795187,111635046,2017-01-15,f,2,2,t,Downtown,49.28,-123.11,Entire home/apt,6,2,3,245.00,31,0,70,4.70,0.93,No,40.83,Multi Listing Host
23126012,171177180,2018-02-01,f,1,1,t,Victoria-Fraserview,49.23,-123.06,Entire home/apt,8,4,4,245.00,2,66,150,4.72,2.41,No,30.63,Single Listing Host
27281997,15912805,2014-05-24,f,2,2,t,Sunset,49.22,-123.09,Entire home/apt,6,3,3,245.00,30,143,1,4.00,0.12,No,40.83,Multi Listing Host
27459578,156027008,2017-10-24,f,1,1,f,Downtown,49.29,-123.12,Entire home/apt,1,1,1,245.00,30,0,1,5.00,0.02,No,245.00,Single Listing Host
27638711,68476865,2016-04-23,f,1,1,t,Downtown,49.28,-123.13,Entire home/apt,1,1,1,245.00,2,0,1,5.00,0.02,No,245.00,Single Listing Host
27875647,64970021,2016-03-29,f,1,3,t,Downtown Eastside,49.28,-123.10,Entire home/apt,2,1,1,245.00,2,0,26,4.85,0.45,No,122.50,Multi Listing Host
52721235,426749894,2021-10-10,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,5,1,3,245.00,1,45,86,4.63,4.26,No,49.00,Single Listing Host
53897185,293583929,2019-09-10,t,45,56,t,Downtown,49.28,-123.11,Entire home/apt,5,2,3,245.00,1,110,52,4.87,2.98,Yes,49.00,Multi Listing Host
6.38258E+17,50784854,2015-12-08,f,1,1,f,Kitsilano,49.27,-123.15,Entire home/apt,4,2,2,245.00,30,130,2,5.00,0.19,No,61.25,Single Listing Host
7.37745E+17,483613204,2022-10-14,t,1,1,t,Downtown,49.28,-123.11,Entire home/apt,4,1,1,245.00,2,24,21,4.62,4.53,Yes,61.25,Single Listing Host
8.63E+17,174501856,2018-02-21,f,5,5,t,Downtown,49.27,-123.12,Entire home/apt,4,3,3,245.00,180,226,0,,,No,61.25,Multi Listing Host
8.84917E+17,232155635,2018-12-23,f,1,1,t,Downtown Eastside,49.28,-123.11,Entire home/apt,2,1,1,245.00,3,80,1,5.00,1,No,122.50,Single Listing Host
18795540,130833480,2017-05-17,f,6,6,t,Kitsilano,49.26,-123.15,Entire home/apt,2,1,1,246.00,2,147,52,4.65,0.71,No,123.00,Multi Listing Host
22295849,162963658,2017-12-16,t,1,2,t,Downtown,49.28,-123.13,Entire home/apt,4,1,3,246.00,3,291,88,4.82,1.39,Yes,61.50,Multi Listing Host
42455784,338012755,2020-02-21,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,1,1,246.00,2,2,159,4.67,5.8,No,61.50,Single Listing Host
50448518,92495845,2016-08-29,t,3,7,t,Marpole,49.22,-123.12,Entire home/apt,5,1,3,246.00,30,171,9,4.89,0.4,Yes,49.20,Multi Listing Host
